taker_address,n_copy_trades,n_wins,hit_rate,pnl_total,pnl_mean
0x1e4f313f4910ff50f8c13260225d93c130c647d7,181,127,0.7016574585635359,2184.2843956900506,12.067869589447794
0x16466058904092fca39afd8fa66a363c3992e835,56,31,0.5535714285714286,2010.2674330736957,35.89763273345885
0x68fe494c5ca794f3f247f4ec2a8bf95e3ef28792,184,91,0.4945652173913043,1968.4858377112805,10.698292596256959
0x8607ac5966248ae62a3af152309675c190b8f4d1,65,61,0.9384615384615385,1942.9364020714106,29.891329262637086
0xf6ea56fa38789d4552b8e8a4d11d7f464e6e3ea8,240,138,0.575,1855.6911655751749,7.732046523229895
0x444b7ec0b75b42aed618cbe44247f124bc10add1,40,40,1.0,1664.1528998697986,41.60382249674497
0x5285d64266a4371611259999e8639cff0d488976,153,115,0.7516339869281046,1578.0240267191064,10.313882527575858
0x6f16f7b72a46aaa663c6c198e34fd7a9cf455fe7,41,18,0.43902439024390244,1532.293923000804,37.37302251221473
0xd6966eb1ae7b52320ba7ab1016680198c9e08a49,35,29,0.8285714285714286,1498.6297850466563,42.817993858475894
0x4630c2b76857c6fd31743c8fdf520a4ef49938c8,53,51,0.9622641509433962,1462.1227497207308,27.587221692843976
0x1de8c7d1c3158885dff7c8e1b842444fa7434115,23,18,0.782608695652174,1418.4633185107991,61.6723181961217
0x663baf16d2a0ce08711b6695c50233bbae992308,63,60,0.9523809523809523,1403.8878786241085,22.283934581335053
0x4e09ac04b37800d7643cee48642c646c1b9dd784,380,318,0.8368421052631579,1340.588352915324,3.527864086619274
0xb693f5a5825cf5188fcae3411a799bbc6a34cfc9,172,86,0.5,1332.376919672571,7.746377439956808
0xa9aca75fb5d8f04c2ec9eeb0eb0c30d2e526c5d1,542,193,0.35608856088560886,1290.974027326567,2.381870899126507
0x97bcb1873605e3b07e74898e2050974c8bf930cd,179,35,0.19553072625698323,1281.7929813948952,7.1608546446642185
