taker_address,n_copy_trades,n_wins,hit_rate,pnl_total,pnl_mean
0xa800d978a3ee5795d6958b21c9a4feb1e629bd7a,170,98,0.5764705882352941,3195.997509918885,18.79998535246403
0xee206fbbde03bdcd8fb790a27f6cbe0bf6905b37,558,289,0.517921146953405,2975.34085329675,5.332152066840054
0xb875b7d088c7dc16d2729e07c6ec6bf3f70968a8,2246,1261,0.5614425645592164,2968.529821682947,1.3216962696718375
0x1f33402c3a8d9cf91fb59e514c40886cfbee63c8,57,34,0.5964912280701754,2901.2786220904186,50.89962494895471
0x8fbca235ecca6d4ddfb09fb490084d69f87752da,48,30,0.625,2886.348680229889,60.13226417145602
0xefd7d5f04c901a7e88ec9b92de4518abe7e32c63,43,38,0.8837209302325582,2820.3595533362154,65.58975705433059
0x35de870388d756d67d22f454d3ba555bbf00b39a,454,200,0.44052863436123346,2815.3853059387043,6.201289220129304
0xa315afc43cd6c3fc06774d33d769d0ff043ecabb,4674,2481,0.5308087291399229,2786.0407840205644,0.5960720547754738
0x2c709ebbf3e1b8effa748070293b7567bf83232a,462,163,0.3528138528138528,2719.906480929198,5.8872434652147145
0xa678d8248e705ca13418b937db63bf82396f5ffa,67,34,0.5074626865671642,2530.4290201179456,37.76759731519322
0xc8a04c7f8e3781b27a2d63b042490702e805edb6,39,33,0.8461538461538461,2357.7268195413753,60.45453383439424
0xd1fa9cfedb5f93fff74e1ec9f3177a8d27ddae2e,100,88,0.88,2341.951049164744,23.41951049164744
0x4fcbc6dc8c744c87919acc5750d422f2340a0426,280,148,0.5285714285714286,2306.91415869116,8.238979138182714
0x51eb0959202f6547037ffbc565c6096200036bfa,572,296,0.5174825174825175,2103.419061109979,3.6773060508915716
